Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","234","Uruguay","5510","Production","237","Oil, soybean","2018","2018","tonnes","12000","*","Unofficial figure"
"QCL","Crops and livestock products","234","Uruguay","5510","Production","268","Oil, sunflower","2018","2018","tonnes","400","*","Unofficial figure"
"QCL","Crops and livestock products","234","Uruguay","5510","Production","260","Olives","2018","2018","tonnes","23298","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","234","Uruguay","5510","Production","403","Onions, dry","2018","2018","tonnes","29820","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","234","Uruguay","5510","Production","490","Oranges","2018","2018","tonnes","106864","","Official data"
"QCL","Crops and livestock products","234","Uruguay","5510","Production","534","Peaches and nectarines","2018","2018","tonnes","13208","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","234","Uruguay","5510","Production","521","Pears","2018","2018","tonnes","11542","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","234","Uruguay","5510","Production","187","Peas, dry","2018","2018","tonnes","2739","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","234","Uruguay","5510","Production","536","Plums and sloes","2018","2018","tonnes","2227","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","234","Uruguay","5510","Production","116","Potatoes","2018","2018","tonnes","87000","","Official data"
"QCL","Crops and livestock products","234","Uruguay","5510","Production","394","Pumpkins, squash and gourds","2018","2018","tonnes","25766","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","234","Uruguay","5510","Production","523","Quinces","2018","2018","tonnes","4398","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","234","Uruguay","5510","Production","270","Rapeseed","2018","2018","tonnes","52000","","Official data"
"QCL","Crops and livestock products","234","Uruguay","5510","Production","27","Rice, paddy","2018","2018","tonnes","1247000","","Official data"
"QCL","Crops and livestock products","234","Uruguay","5510","Production","30","Rice, paddy (rice milled equivalent)","2018","2018","tonnes","831749","Fc","Calculated data"
"QCL","Crops and livestock products","234","Uruguay","5510","Production","328","Seed cotton","2018","2018","tonnes","","M","Data not available"
"QCL","Crops and livestock products","234","Uruguay","5510","Production","83","Sorghum","2018","2018","tonnes","76000","","Official data"
"QCL","Crops and livestock products","234","Uruguay","5510","Production","236","Soybeans","2018","2018","tonnes","1334000","","Official data"
"QCL","Crops and livestock products","234","Uruguay","5510","Production","157","Sugar beet","2018","2018","tonnes","","M","Data not available"
"QCL","Crops and livestock products","234","Uruguay","5510","Production","156","Sugar cane","2018","2018","tonnes","356500","","Official data"
"QCL","Crops and livestock products","234","Uruguay","5510","Production","162","Sugar Raw Centrifugal","2018","2018","tonnes","25000","*","Unofficial figure"
"QCL","Crops and livestock products","234","Uruguay","5510","Production","267","Sunflower seed","2018","2018","tonnes","0","","Official data"
"QCL","Crops and livestock products","234","Uruguay","5510","Production","122","Sweet potatoes","2018","2018","tonnes","79500","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","234","Uruguay","5510","Production","495","Tangerines, mandarins, clementines, satsumas","2018","2018","tonnes","71227","","Official data"
"QCL","Crops and livestock products","234","Uruguay","5510","Production","826","Tobacco, unmanufactured","2018","2018","tonnes","3282","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","234","Uruguay","5510","Production","388","Tomatoes","2018","2018","tonnes","35521","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","234","Uruguay","5510","Production","463","Vegetables, fresh nes","2018","2018","tonnes","39256","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","234","Uruguay","5510","Production","567","Watermelons","2018","2018","tonnes","11312","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","234","Uruguay","5510","Production","15","Wheat","2018","2018","tonnes","440000","","Official data"
"QCL","Crops and livestock products","234","Uruguay","5510","Production","564","Wine","2018","2018","tonnes","74500","","Official data"
"QCL","Crops and livestock products","235","Uzbekistan","5510","Production","221","Almonds, with shell","2018","2018","tonnes","19446","","Official data"
"QCL","Crops and livestock products","235","Uzbekistan","5510","Production","515","Apples","2018","2018","tonnes","1130335","","Official data"
"QCL","Crops and livestock products","235","Uzbekistan","5510","Production","526","Apricots","2018","2018","tonnes","493842","","Official data"
"QCL","Crops and livestock products","235","Uzbekistan","5510","Production","366","Artichokes","2018","2018","tonnes","4378","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","235","Uzbekistan","5510","Production","44","Barley","2018","2018","tonnes","111760","","Official data"
"QCL","Crops and livestock products","235","Uzbekistan","5510","Production","414","Beans, green","2018","2018","tonnes","7030","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","235","Uzbekistan","5510","Production","51","Beer of barley","2018","2018","tonnes","191190","","Official data"
"QCL","Crops and livestock products","235","Uzbekistan","5510","Production","558","Berries nes","2018","2018","tonnes","1056","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","235","Uzbekistan","5510","Production","552","Blueberries","2018","2018","tonnes","662","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","235","Uzbekistan","5510","Production","181","Broad beans, horse beans, dry","2018","2018","tonnes","15059","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","235","Uzbekistan","5510","Production","89","Buckwheat","2018","2018","tonnes","","M","Data not available"
"QCL","Crops and livestock products","235","Uzbekistan","5510","Production","358","Cabbages and other brassicas","2018","2018","tonnes","743411","","Official data"
"QCL","Crops and livestock products","235","Uzbekistan","5510","Production","426","Carrots and turnips","2018","2018","tonnes","2185113","","Official data"
"QCL","Crops and livestock products","235","Uzbekistan","5510","Production","108","Cereals nes","2018","2018","tonnes","12500","F","FAO estimate"
"QCL","Crops and livestock products","235","Uzbekistan","5510","Production","531","Cherries","2018","2018","tonnes","172035","","Official data"
"QCL","Crops and livestock products","235","Uzbekistan","5510","Production","530","Cherries, sour","2018","2018","tonnes","56665","","Official data"
"QCL","Crops and livestock products","235","Uzbekistan","5510","Production","191","Chick peas","2018","2018","tonnes","10600","F","FAO estimate"
"QCL","Crops and livestock products","235","Uzbekistan","5510","Production","689","Chillies and peppers, dry","2018","2018","tonnes","23000","F","FAO estimate"
"QCL","Crops and livestock products","235","Uzbekistan","5510","Production","401","Chillies and peppers, green","2018","2018","tonnes","68370","Im","FAO data based on imputation methodology"
